"","screen_name","user_id","status_id","created_at","text","Drought","...1","supplier_name","public_water_system_id","county","hydrologic_region","climate_zone","total_population_served","reference_2014_population","Water System Name","Water System Classification","Water System Ownership","Physical location City","Physical location Zip","Website URL","wdist_id","Website","District Governance Type(special district, for-profit, or city)","Old Twitter handle","Twitter handle"
"357","CityofRedlands",39857211,1.2563e+18,"5/1/20 19:01","Response to COVID-19 for Small Businesses- SBDC Offers Daily 3 P.M. Webinars for up to date info. &amp; answer your question about COVID-19 SBA Funding programs. Webinars are every day through May 9th.  Register at https://t.co/7i6fJMEWLJ
Or call 1(800)616-SBDC (7232) for more info. https://t.co/yEYGPGcp9j",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"358","CityofRedlands",39857211,1.23111e+17,"10/9/11 19:03","Nearly Finished!!  Two Redlands Firefighters will head back to Pierce Manufacturing in Appleton, Wisconsin this... http://t.co/vxRdBoiv",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"359","CityofRedlands",39857211,3.25e+16,"1296578797","The Redlands City Council meets today at 3 pm in the Council Chambers at 35 Cajon Street. View today's agenda... http://fb.me/uJYbdMGV",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"360","CityofRedlands",39857211,1.3e+18,"1597680129","Construction on the new 9-mile Redlands Passenger Rail Project corridor is more than 70% complete. See what construction is happening this week by visiting https://t.co/s3m9K3DqAd https://t.co/CblTvvYq80",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"361","CityofRedlands",39857211,2.81e+17,"1355936586","REDLANDS: Council won’t end fee waivers for events
Press-Enterprise

Organizers of events like the Bicycle... http://t.co/6jnroelr",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"362","CityofRedlands",39857211,8.22e+17,"1484772457","Don't underestimate the power of water. NEVER walk/drive into floodwaters, regardless of the confidence you have in yourself or your vehicle https://t.co/lWryqbt7cR",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"363","CityofRedlands",39857211,12057585991,"4/12/10 17:40","Three people were arrested Saturday minutes after a strongarm robbery at a bank ATM. http://bit.ly/clmyhu",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"364","CityofRedlands",39857211,3697183241,"9/1/09 21:23","All Redlands Recreation outdoor adult sports cancelled tonight due to poor air quality. All cancelled games will be added to end of season.",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"365","CityofRedlands",39857211,7.9e+16,"1307666565","Carbon monoxide detectors will be required in many homes beginning July 1. Please follow the link for additional... http://fb.me/ZOcrqkCh",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"366","CityofRedlands",39857211,1.35e+17,"1320964477","Redlands honors its Gold Star Hometown Heroes - Sgt. Vernon Widner, Sgt. Raymond Alcaraz and William Farrar Jr.,... http://t.co/FGUF2IG2",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"367","CityofRedlands",39857211,5.24648e+17,"10/21/14 19:46","Frankenweenie featured at Movies in the Park, 6 pm Saturday at Ed Hales Park. #frankenweenie #redlands",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"368","CityofRedlands",39857211,5.20328e+17,"10/9/14 21:40","Thanks Furry Face &amp; Emma Zen Foundation for donating 12 pet oxygen mask kits to Redlands Fire http://t.co/n53soXz32K http://t.co/ynNzgQLbT2",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"369","CityofRedlands",39857211,5.32933e+17,"11/13/14 16:30","@candacem_g The latest construction info can be found here http://t.co/odSmo9NmIo. Please call us if you have any questions 909-798-7584 x3",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"370","CityofRedlands",39857211,25132489210,"9/21/10 16:22","A man, believed to be a transient, attempted to grab a 9-year-old girl Monday as she walked home from school. http://fb.me/x2Mg7BCn",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"371","CityofRedlands",39857211,1.25951e+18,"5/10/20 16:01","https://t.co/sG170wyRWq",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"372","CityofRedlands",39857211,9.67135e+16,"7/28/11 22:47","City of Redlands http://fb.me/1cfJRfrBp",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"373","CityofRedlands",39857211,1.30451e+18,"9/11/20 20:00","Did You Know? In order to help preserve public safety, city services and local infrastructure, the Redlands City Council voted unanimously to place Measure T, a one-cent sales tax measure, on the November 3, 2020 ballot. Learn more about Measure T at https://t.co/Brau9EyvzE. https://t.co/6hYWk4supm",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"374","CityofRedlands",39857211,8.29e+17,"1486513576","@RedlandsFD closing Orange St. north of Pioneer @ 9 am Wednesday, 2/8, to continue diesel spill cleanup. Closure may last 8 hours.",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"375","CityofRedlands",39857211,1.46657e+18,"12/3/21 0:58","Help draw new City Council district boundaries. Visit https://t.co/2enwyWdH8m. Submit proposed district boundaries for 2021 redistricting process by Jan. 31, 2022, to redistricting@cityofredlands.org or in person at Redlands City Hall, 35 Cajon St., Suite 2, Redlands, CA 92373. https://t.co/uPJU2wDsiD",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"376","CityofRedlands",39857211,1.55e+18,"1657986958","Redlands Cooling Center hours will be available until 3 p.m. today at the Redlands Community Senior Center &amp; Community Center, 111 W. Lugonia Ave. Visit https://t.co/69e9aZfm2w for more information regarding the City of Redlands Cooling Centers. https://t.co/Y4EpmNzZ4l",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"377","CityofRedlands",39857211,1.01e+17,"1312917662","Under sunny skies, highs will be in the 80s to low 90s across the inland valleys http://fb.me/Sx94U9pY",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"378","CityofRedlands",39857211,1.28873e+17,"10/25/11 16:38","Cool and humid weather will continue today.  However, a change to warmer drier weather will take place tomorrow. http://t.co/whyLkEPn",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"379","CityofRedlands",39857211,1.28136e+18,"7/9/20 22:40","Participating restaurants for tonight include Caprice Café &amp; the Tartan. Modified street closures for July 9-11 include one block of State St between 5th &amp; 6th St; &amp; 5th St between Redlands Blvd &amp; State. Street closures begin at 5:30 p.m. and end at 11 p.m. Th, Fri &amp; Sat. https://t.co/YQpjedeClt",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"380","CityofRedlands",39857211,5.09068e+17,"9/8/14 19:55","Redlands residents can register for emergency notifications from the City of Redlands and from San Bernardino... http://t.co/XSOm6efhl7",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"381","CityofRedlands",39857211,5.86e+17,"1428528305","Public meeting seeks input on bike &amp; pedestrian infrastructure needs. 5:30 p.m.  4/22, at 35 Cajon St. #bicyclecommuter #CycleToWork",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"382","CityofRedlands",39857211,8.22e+17,"1484858806","Based on current forecasts, #MarketNight is on tonight in #HistoricDowntownRedlands",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"383","CityofRedlands",39857211,5.12e+17,"1410907124","The National Weather Service has issued flash flood warnings for southwestern San Bernardino and Northwestern... http://t.co/NTjBUT0xPq",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"384","CityofRedlands",39857211,1.30093e+18,"9/1/20 23:00","The City invites residents to apply for an open position on the Planning Commission. Residents interested in applying for this non-salaried position may request an app at City Manager's Office, or by downloading an application at https://t.co/2AbGJrZMas. https://t.co/7PTmMzw4VP",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"385","CityofRedlands",39857211,5.7e+17,"1424722870","Application period for property owners interested in #historicpreservation through Mills Act is March 31. More info: http://t.co/eIbnb17ifX",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"386","CityofRedlands",39857211,2.41e+17,"1346338879","A strong, sudden storm briefly hit the City Wednesday afternoon, knocking down trees, branches, palm fronds and... http://t.co/bIZwCQJ7",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"387","CityofRedlands",39857211,5.90656e+17,"4/21/15 23:18","Dearborn Ave. between Lisa Lane and Citrus Ave. will be closed to traffic between 7 am and 4 pm Wednesday. Detours will be in place.",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"388","CityofRedlands",39857211,7.94e+17,"1478206741","Help draw Redlands' future. Election district info forums scheduled Nov. 10, Dec. 1 &amp; Dec. 13 @ Cope, Clement &amp; Moore middle schools https://t.co/VTdjXaveOI",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"389","CityofRedlands",39857211,8.53e+17,"1492125298","Municipal Utilities/Public Works Commission to consider solid waste rates at Monday meeting. https://t.co/hDnF4YxlXw",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"390","CityofRedlands",39857211,1.26143e+18,"5/15/20 23:00","Small businesses may be small but they play a big role in our local community.  Support Redlands businesses by purchasing food, gifts and necessities for curbside pickup or delivery.  Use Redlands Open for Business map at https://t.co/GnGP0WN8SW to see what is open near you. https://t.co/PfTuqgPt17",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"391","CityofRedlands",39857211,3.69927e+17,"8/20/13 21:02","Redlands Senior Center to host barbecue potluck

Join us at the Redlands Senior Center on a warm summer afternoon... http://t.co/0PKDqD9Yt7",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"392","CityofRedlands",39857211,1.25e+18,"1587319251","Remmeber to take a moment today at 7 p.m. and each Sunday through the end of May to go outside and make noise to honor those who are still working and helping our community.  
#RedlandsReady #TogetherRedlands #OurRedlands https://t.co/Bh6EGCHwJ1",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"393","CityofRedlands",39857211,1.47e+18,"1639436159","Cold weather tips for the San Bernardino County Department of Aging and Adult Services. https://t.co/eik78ZG0aa",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"394","CityofRedlands",39857211,26003887692,"1285871163","ttention
 runners and triathletes! Early registration ends THIS SUNDAY!!! Please visit... http://fb.me/AX6sss6O",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"395","CityofRedlands",39857211,1.08e+17,"1314661043","State Farm Agent Jean Showalter LUTCF ChFC -- Redlands,CA http://t.co/ZQsEpHl",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"396","CityofRedlands",39857211,2.33649e+17,"8/9/12 19:41","http://t.co/QdBkcMx4
The Home Depot Foundation grant to benefit Animal Shelter

Animals at the... http://t.co/drVBqF7B",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"397","CityofRedlands",39857211,1.57987e+18,"10/11/22 16:36","TRAINING ALERT - The California Highway Patrol will be conducting training all this week between 8 a.m. and 4 p.m. at the Redlands Mall and the former Denny's restaurant at Orange Street and Redlands Boulevard. Residents may see and hear police activity throughout that time. https://t.co/BljO3zA6yJ",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"398","CityofRedlands",39857211,3.06892e+16,"1/27/11 18:11","Reminder of the public meeting tonight at 7:30 pm at the Redlands Community Senior Center, 111 W. Lugonia, to hear... http://fb.me/Q1DmYfuz",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"399","CityofRedlands",39857211,1.03899e+17,"8/17/11 18:42","Epic Management donated $5,000 to the Redlands Ladder Truck Fund this morning as well.  That is a total of $10,000... http://t.co/TlgKifG",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"400","CityofRedlands",39857211,1.29648e+18,"8/20/20 16:04","If a member of your household is sick, everyone should wear a mask, clean and disinfect surfaces often, and don’t share sheets, towels, dishes, eating utensils, drinks or other items. #youractionssavelives https://t.co/mFtcgotlJy",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"401","CityofRedlands",39857211,1.36885e+17,"11/16/11 19:14","Mostly sunny and warmer weather can be expected today with highs finally returning to near normal http://t.co/HVAOFzpl",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"402","CityofRedlands",39857211,8.08e+17,"1481577181","#DrawRedlandsFuture Tomorrow is last community forum to learn about drawing district maps for 2018 election @ Moore Middle School @ 6 pm",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"403","CityofRedlands",39857211,1.24829e+18,"4/9/20 16:30","Redlands residents and employees let’s FACE this pandemic together.  Show us your spirit by putting on your mask or face covering, take a picture, and message us or tag us in your photo.  We would love to see your beautiful faces! 

#FaceThisTogether #MasksMatter #RedlandsReady https://t.co/H1wr9YOv49",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"404","CityofRedlands",39857211,1.18772e+17,"9/27/11 19:40","A community work day is planned Oct. 22 to provide maintenance to the Redlands Boulevard median, the Terrace Park... http://t.co/kMW1dwYD",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"405","CityofRedlands",39857211,2.20584e+16,"1/3/11 22:35","A faulty wall heater created a build-up of potentially deadly carbon monoxide gas sending the resident of one... http://fb.me/HtgOq9My",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"406","CityofRedlands",39857211,26582825086,"1286397292","Join the Redlands Senior Center along with the Retired and Senior Volunteer Program from 12:30 to 1:30 p.m.... http://fb.me/HrcjD202",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"407","CityofRedlands",39857211,1.06e+17,"1314122745","Hot weather can be expected during the next few days with widespread readings over 100 degrees in the valleys http://t.co/xerWaD7",1,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"408","CityofRedlands",39857211,6.29e+17,"1438896222","@Rickster143 We use the National Weather Service - http://t.co/hlbERHqQFF",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"409","CityofRedlands",39857211,1.12e+17,"1315620746","10 Years Later: Ground Zero Search Dogs http://t.co/UPvezhX",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"410","CityofRedlands",39857211,1.47e+17,"1323991672","A program instituted this year to test and calibrate large water meters has already indicated a threefold return... http://t.co/s089m2nt",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"411","CityofRedlands",39857211,14779807274,"1274897756","Shots fired into an occupied residence Tuesday. No one was hurt. Police are investigating. http://bit.ly/cKpiin",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"412","CityofRedlands",39857211,4.2143e+17,"1/9/14 23:55","Reports From the Road: Hangar 24 and a Student-Run Farm
The variety of America, chapter... http://t.co/PvZ6ZqJC2L",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"413","CityofRedlands",39857211,4.07544e+17,"12/2/13 16:18","The City Council will hold their regular meeting on Tuesday, Dec. 3, in the City Council Chambers at 35 Cajon St.... http://t.co/aYcrKdSRGA",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"414","CityofRedlands",39857211,1.56e+18,"1661954409","Want to be a Water Saving Hero? Help Storm Surfer by keeping our ground clean! Stop anyone from dumping bad things down the storm drain! For more info, visit https://t.co/vTcKt4fgAU. #water #save #waterconservationwednesday https://t.co/DfMq0PB9ig",1,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"415","CityofRedlands",39857211,6.04e+16,"1303227535","Two departments to present priorities - Redlands Daily Facts http://fb.me/v3qjmQJZ",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"416","CityofRedlands",39857211,21948975980,"8/23/10 22:36","Heat Stroke Information!
At Risk for Heat Stroke:  Young Children, Older Adults, people who are obese and people... http://fb.me/zJKOLLbK",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"417","CityofRedlands",39857211,4.95e+17,"1406839241","Starting Friday night, August 8th, five weekends of 55-hour lane closures are required on I-15 northbound between... http://t.co/35EcFejBgt",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"418","CityofRedlands",39857211,7.14e+16,"1305850498","Construction on Orange Street scheduled to begin this weekend has been postponed at least two weeks due to... http://fb.me/tsyluZDE",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"419","CityofRedlands",39857211,3514442765,"8/24/09 15:36","The Gas Company will have an alley closed today for 3 hours at 915 LaFlora; South of LaFlora & West of Monterey.",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"420","CityofRedlands",39857211,1.24799e+18,"4/8/20 20:40","@SBCountyPH issued updated orders requiring face coverings while outside and other provisions. Redlands PD is relying on the community to take these precautions seriously. We will work with individuals and businesses to achieve voluntary compliance.
https://t.co/yQEGrvhExd",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"421","CityofRedlands",39857211,1.64e+17,"1327963951","City Manager Enrique Martinez will hold his third public forum at the Redlands Community Center on Thursday, Feb.... http://t.co/r9qEfZlS",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"422","CityofRedlands",39857211,1.06e+17,"1314200190","CAL FIRE - Incidents http://t.co/GC3p43i",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"423","CityofRedlands",39857211,1.3042e+18,"9/10/20 23:15","San Bernardino County Interim Health Officer advises county residents who live near areas affected by the El Dorado Fire to stay alert to changing smoke levels and be prepared to act accordingly.
To view the Health Advisory visit https://t.co/uePHRgFApZ. https://t.co/iVS4XPRgOE",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"424","CityofRedlands",39857211,1.24e+17,"1318457029","The City of Redlands has been awarded the Certificate of Achievement for Excellence in Financial Reporting for... http://t.co/Inh1cLpt",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"425","CityofRedlands",39857211,2396375261,"1246323496","Toddler dies after climbing into pool Saturday: http://bit.ly/haWgH",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
"426","CityofRedlands",39857211,2.78638e+17,"12/11/12 23:11","I uploaded a @YouTube video http://t.co/g52lIMsa Story Time 12 6 12",0,123,"Redlands  City of","CA3610037","San Bernardino","South Coast",10,78052,77852,"REDLANDS CITY MUD-WATER DIV",NA,"Local Government",NA,NA,NA,NA,NA,"city",NA,"@CityofRedlands"
